id,pwid
791,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
792,REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION
793,REACTOME_OLFACTORY_SIGNALING_PATHWAY
794,REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1
795,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
796,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT
797,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY
798,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING
799,REACTOME_VASOPRESSIN_LIKE_RECEPTORS
800,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY
801,REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES
802,REACTOME_CD28_CO_STIMULATION
803,REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING
804,REACTOME_CD28_DEPENDENT_VAV1_PATHWAY
805,REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS
806,REACTOME_CTLA4_INHIBITORY_SIGNALING
807,REACTOME_ALPHA_OXIDATION_OF_PHYTANATE
808,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
809,REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA
810,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS
811,REACTOME_PD_1_SIGNALING
812,REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING
813,REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC
814,REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY
815,REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS
816,REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC
817,REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS
818,REACTOME_STRIATED_MUSCLE_CONTRACTION
819,REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS
820,REACTOME_DOPAMINE_RECEPTORS
821,REACTOME_SEROTONIN_RECEPTORS
822,REACTOME_ADRENOCEPTORS
823,REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS
824,REACTOME_PEROXISOMAL_LIPID_METABOLISM
825,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS
826,REACTOME_PROTEIN_FOLDING
827,REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS
828,REACTOME_LEUKOTRIENE_RECEPTORS
829,REACTOME_PROSTANOID_LIGAND_RECEPTORS
830,REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE
831,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12
832,REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA
833,REACTOME_RAP1_SIGNALLING
834,REACTOME_SIGNAL_AMPLIFICATION
835,REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR
836,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING
837,REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE
838,REACTOME_EPHRIN_SIGNALING
839,REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS
840,REACTOME_MUSCLE_CONTRACTION
841,REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING
842,REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS
843,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION
844,REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION
845,REACTOME_CRMPS_IN_SEMA3A_SIGNALING
846,REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION
847,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION
848,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA
849,REACTOME_CIRCADIAN_CLOCK
850,REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION
851,REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION
852,REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP
853,REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING
854,REACTOME_SIALIC_ACID_METABOLISM
855,REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS
856,REACTOME_CA2_PATHWAY
857,REACTOME_PCP_CE_PATHWAY
858,REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS
859,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS
860,REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS
861,REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION
862,REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE
863,REACTOME_OTHER_SEMAPHORIN_INTERACTIONS
864,REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS
865,REACTOME_P2Y_RECEPTORS
866,REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS
867,REACTOME_PLATELET_HOMEOSTASIS
868,REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS
869,REACTOME_PLATELET_CALCIUM_HOMEOSTASIS
870,REACTOME_CGMP_EFFECTS
871,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS
872,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1
873,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS
874,REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS
875,REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING
876,REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS
877,REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND
878,REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING
879,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS
880,REACTOME_NCAM1_INTERACTIONS
881,REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS
882,REACTOME_OPSINS
883,REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS
884,REACTOME_TIGHT_JUNCTION_INTERACTIONS
885,REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS
886,REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS
887,REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION
888,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION
889,REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN
890,REACTOME_REGULATION_OF_INSULIN_SECRETION
891,REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS
892,REACTOME_BICARBONATE_TRANSPORTERS
893,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES
894,REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES
895,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT
896,REACTOME_METAL_ION_SLC_TRANSPORTERS
897,REACTOME_SODIUM_CALCIUM_EXCHANGERS
898,REACTOME_SODIUM_PROTON_EXCHANGERS
899,REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG
900,REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS
901,REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS
902,REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS
903,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION
904,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION
905,REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS
906,REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS
907,REACTOME_SPHINGOLIPID_METABOLISM
908,REACTOME_ACTIVATION_OF_RAC1
909,REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO
910,REACTOME_INACTIVATION_OF_CDC42_AND_RAC1
911,REACTOME_ORGANIC_ANION_TRANSPORTERS
912,REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING
913,REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR
914,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY
915,REACTOME_DEADENYLATION_OF_MRNA
916,REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE
917,REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE
918,REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING
919,REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS
920,REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS
921,REACTOME_PLATELET_SENSITIZATION_BY_LDL
922,REACTOME_LYSOSOME_VESICLE_BIOGENESIS
923,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS
924,REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS
925,REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT
926,REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION
927,REACTOME_ZINC_TRANSPORTERS
928,REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY
929,REACTOME_RECYCLING_PATHWAY_OF_L1
930,REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION
931,REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS
932,REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA
933,REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY
934,REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS
935,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE
936,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE
937,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING
938,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS
939,REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR
940,REACTOME_FREE_FATTY_ACID_RECEPTORS
941,REACTOME_RSK_ACTIVATION
942,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS
943,REACTOME_RELAXIN_RECEPTORS
944,REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS
945,REACTOME_SIGNAL_TRANSDUCTION_BY_L1
946,REACTOME_SMOOTH_MUSCLE_CONTRACTION
947,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT
948,REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION
949,REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY
950,REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN
951,REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE
952,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION
953,REACTOME_SYNTHESIS_OF_GDP_MANNOSE
954,REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE
955,REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS
956,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS
957,REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS
958,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING
959,REACTOME_CELL_JUNCTION_ORGANIZATION
960,REACTOME_NRCAM_INTERACTIONS
961,REACTOME_CHL1_INTERACTIONS
962,REACTOME_NEUROFASCIN_INTERACTIONS
963,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING
964,REACTOME_INTERLEUKIN_17_SIGNALING
965,REACTOME_INTERLEUKIN_1_PROCESSING
966,REACTOME_SIGNALING_BY_INTERLEUKINS
967,REACTOME_OTHER_INTERLEUKIN_SIGNALING
968,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES
969,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION
970,REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1
971,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS
972,REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA
973,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA
974,REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA
975,REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA
976,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS
977,REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA
978,REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS
979,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING
980,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING
981,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS
982,REACTOME_MITOTIC_G2_G2_M_PHASES
983,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION
984,REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS
985,REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS
986,REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS
987,REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS
988,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS
989,REACTOME_DEGRADATION_OF_AXIN
990,REACTOME_DEGRADATION_OF_DVL
991,REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE
992,REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION
993,REACTOME_REPRESSION_OF_WNT_TARGET_GENES
994,REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS
995,REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS
996,REACTOME_SIGNALING_BY_WNT_IN_CANCER
997,REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS
998,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES
999,REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS
1000,REACTOME_GPCR_LIGAND_BINDING
1001,REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC
1002,REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3
1003,REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS
1004,REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4
1005,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
1006,REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2
1007,REACTOME_O_LINKED_GLYCOSYLATION
1008,REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS
1009,REACTOME_MITOPHAGY
1010,REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY
1011,REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS
1012,REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS
1013,REACTOME_REGULATED_NECROSIS
1014,REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY
1015,REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION
1016,REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS
1017,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
1018,REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION
1019,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
1020,REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD
1021,REACTOME_MYOGENESIS
1022,REACTOME_DISEASES_OF_IMMUNE_SYSTEM
1023,REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE
1024,REACTOME_DNA_METHYLATION
1025,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN
1026,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS
1027,REACTOME_SIGNALING_BY_LRP5_MUTANTS
1028,REACTOME_SIGNALING_BY_RNF43_MUTANTS
1029,REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY
1030,REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING
1031,REACTOME_PROGRAMMED_CELL_DEATH
1032,REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY
1033,REACTOME_HEDGEHOG_LIGAND_BIOGENESIS
1034,REACTOME_SIGNALING_BY_HEDGEHOG
1035,REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2
1036,REACTOME_MISMATCH_REPAIR
1037,REACTOME_SIGNALING_BY_RETINOIC_ACID
1038,REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL
1039,REACTOME_RA_BIOSYNTHESIS_PATHWAY
1040,REACTOME_MITOCHONDRIAL_TRANSLATION
1041,REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS
1042,REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR
1043,REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION
1044,REACTOME_ORGANIC_CATION_TRANSPORT
1045,REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT
1046,REACTOME_METABOLISM_OF_LIPIDS
1047,REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL
1048,REACTOME_PHASE_3_RAPID_REPOLARISATION
1049,REACTOME_CARDIAC_CONDUCTION
1050,REACTOME_PHASE_0_RAPID_DEPOLARISATION
1051,REACTOME_PHASE_2_PLATEAU_PHASE
1052,REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS
1053,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS
1054,REACTOME_PHYSIOLOGICAL_FACTORS
1055,REACTOME_ION_HOMEOSTASIS
1056,REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES
1057,REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS
1058,REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID
1059,REACTOME_IRAK4_DEFICIENCY_TLR2_4
1060,REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING
1061,REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION
1062,REACTOME_CLEC7A_DECTIN_1_SIGNALING
1063,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS
1064,REACTOME_ORGANIC_ANION_TRANSPORT
1065,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME
1066,REACTOME_HEDGEHOG_OFF_STATE
1067,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS
1068,REACTOME_CILIUM_ASSEMBLY
1069,REACTOME_ABC_TRANSPORTER_DISORDERS
1070,REACTOME_SLC_TRANSPORTER_DISORDERS
1071,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS
1072,REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE
1073,REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM
1074,REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE
1075,REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM
1076,REACTOME_INTRAFLAGELLAR_TRANSPORT
1077,REACTOME_PYROPTOSIS
1078,REACTOME_DECTIN_2_FAMILY
1079,REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS
1080,REACTOME_CD209_DC_SIGN_SIGNALING
1081,REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM
1082,REACTOME_RHO_GTPASES_ACTIVATE_PKNS
1083,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3
1084,REACTOME_RHO_GTPASES_ACTIVATE_CIT
1085,REACTOME_RHO_GTPASES_ACTIVATE_KTN1
1086,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS
1087,REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION
1088,REACTOME_RHO_GTPASES_ACTIVATE_ROCKS
1089,REACTOME_RHO_GTPASES_ACTIVATE_PAKS
1090,REACTOME_TP53_REGULATES_METABOLIC_GENES
1091,REACTOME_LIGAND_RECEPTOR_INTERACTIONS
1092,REACTOME_HEDGEHOG_ON_STATE
1093,REACTOME_REGULATION_OF_TP53_ACTIVITY
1094,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES
1095,REACTOME_ACTIVATION_OF_SMO
1096,REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION
1097,REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII
1098,REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY
1099,REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR
1100,REACTOME_FRUCTOSE_METABOLISM
1101,REACTOME_VESICLE_MEDIATED_TRANSPORT
1102,REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2
1103,REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4
1104,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1
1105,REACTOME_SHC_MEDIATED_CASCADE_FGFR1
1106,REACTOME_PI_3K_CASCADE_FGFR1
1107,REACTOME_FRS_MEDIATED_FGFR1_SIGNALING
1108,REACTOME_PI_3K_CASCADE_FGFR2
1109,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2
1110,REACTOME_FRS_MEDIATED_FGFR2_SIGNALING
1111,REACTOME_SHC_MEDIATED_CASCADE_FGFR3
1112,REACTOME_FRS_MEDIATED_FGFR3_SIGNALING
1113,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3
1114,REACTOME_PI_3K_CASCADE_FGFR3
1115,REACTOME_FRS_MEDIATED_FGFR4_SIGNALING
1116,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4
1117,REACTOME_SHC_MEDIATED_CASCADE_FGFR4
1118,REACTOME_PI_3K_CASCADE_FGFR4
1119,REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING
1120,REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING
1121,REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING
1122,REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING
1123,REACTOME_SIGNALING_BY_FGFR1
1124,REACTOME_SIGNALING_BY_FGFR2
1125,REACTOME_SIGNALING_BY_FGFR3
1126,REACTOME_SIGNALING_BY_FGFR4
1127,REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE
1128,REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE
1129,REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE
1130,REACTOME_TRANSLESION_SYNTHESIS_BY_POLK
1131,REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS
1132,REACTOME_REGULATION_OF_RAS_BY_GAPS
1133,REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING
1134,REACTOME_RESPONSE_TO_METAL_IONS
1135,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY
1136,REACTOME_METALLOTHIONEINS_BIND_METALS
1137,REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE
1138,REACTOME_MELANIN_BIOSYNTHESIS
1139,REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM
1140,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
1141,REACTOME_INFECTIOUS_DISEASE
1142,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES
1143,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS
1144,REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS
1145,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
1146,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES
1147,REACTOME_DISEASES_OF_METABOLISM
1148,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS
1149,REACTOME_RAF_ACTIVATION
1150,REACTOME_MAP2K_AND_MAPK_ACTIVATION
1151,REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER
1152,REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY
1153,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY
